model_display,dataset,performance_group,rank_within_group,sample_name,spot_recognition_mean,dice_mean,iou_mean,rmse_mean
multi-output BCE/MSE Loss,Al,worst 10,10,sample_023303,0.5395220518112183,0.5142049193382263,0.4394811391830444,0.1543616950511932
multi-output BCE/MSE Loss,Al_big_grains,best 10,1,sample_007139,0.9811785221099854,0.9944760203361512,0.9890196323394777,0.0156659092754125
multi-output BCE/MSE Loss,Al_big_grains,best 10,2,sample_000600,0.9795550107955932,0.9925557374954224,0.9852227568626404,0.0254155285656452
multi-output BCE/MSE Loss,Al_big_grains,best 10,3,sample_000082,0.9784269332885742,0.992113709449768,0.9843573570251464,0.0196265839040279
multi-output BCE/MSE Loss,Al_big_grains,best 10,4,sample_001694,0.9769824147224426,0.9933353662490844,0.9867636561393738,0.0250418353825807
multi-output BCE/MSE Loss,Al_big_grains,best 10,5,sample_003374,0.9763095378875732,0.9919175505638124,0.9839736223220824,0.0201538056135177
multi-output BCE/MSE Loss,Al_big_grains,best 10,6,sample_003239,0.9754632711410522,0.9889601469039916,0.978164553642273,0.0154232289642095
multi-output BCE/MSE Loss,Al_big_grains,best 10,7,sample_002706,0.9742701649665833,0.9899855256080629,0.980181097984314,0.0236830227077007
multi-output BCE/MSE Loss,Al_big_grains,best 10,8,sample_006131,0.9727056622505188,0.9903606176376344,0.9809218645095824,0.024746473878622
multi-output BCE/MSE Loss,Al_big_grains,best 10,9,sample_000673,0.9713728427886964,0.9850994348526,0.9708907604217528,0.0167156141251325
multi-output BCE/MSE Loss,Al_big_grains,best 10,10,sample_003532,0.9699587821960448,0.991670548915863,0.9835244417190552,0.030440179631114
multi-output BCE/MSE Loss,Al_big_grains,worst 10,1,sample_003554,0.4137881100177765,0.539176881313324,0.3881622552871704,0.1191328018903732
multi-output BCE/MSE Loss,Al_big_grains,worst 10,2,sample_003453,0.4175404906272888,0.461831122636795,0.3401398360729217,0.1501576155424118
multi-output BCE/MSE Loss,Al_big_grains,worst 10,3,sample_001231,0.4266987442970276,0.5104422569274902,0.3838172554969787,0.2331407219171524
multi-output BCE/MSE Loss,Al_big_grains,worst 10,4,sample_003811,0.4504865109920501,0.5034242868423462,0.3638067841529846,0.0942675098776817
multi-output BCE/MSE Loss,Al_big_grains,worst 10,5,sample_007934,0.4602550268173218,0.4704499542713165,0.4441978335380554,0.0556542500853538
multi-output BCE/MSE Loss,Al_big_grains,worst 10,6,sample_002461,0.4636809229850769,0.598763108253479,0.4409271478652954,0.3007072806358337
multi-output BCE/MSE Loss,Al_big_grains,worst 10,7,sample_005415,0.4697601199150085,0.4412645101547241,0.3909409940242767,0.0496797859668731
multi-output BCE/MSE Loss,Al_big_grains,worst 10,8,sample_006323,0.4902573823928833,0.4935856461524963,0.3419764637947082,0.1859698891639709
multi-output BCE/MSE Loss,Al_big_grains,worst 10,9,sample_004284,0.4961385130882263,0.4909197390079498,0.4821633994579315,0.0504592470824718
multi-output BCE/MSE Loss,Al_big_grains,worst 10,10,sample_008764,0.5011215209960938,0.4906321167945862,0.4816088378429413,0.016066126525402
multi-output BCE/MSE Loss,Al_deformed_LoG,best 10,1,sample_011525,0.9527513384819032,0.9862003326416016,0.9729328155517578,0.0213513765484094
multi-output BCE/MSE Loss,Al_deformed_LoG,best 10,2,sample_014617,0.9520313739776612,0.9839380979537964,0.9685845375061036,0.020670935511589
multi-output BCE/MSE Loss,Al_deformed_LoG,best 10,3,sample_014311,0.9440738558769226,0.9789878129959106,0.9592368602752686,0.0320011153817176
multi-output BCE/MSE Loss,Al_deformed_LoG,best 10,4,sample_017475,0.9414777159690856,0.991471230983734,0.9831233024597168,0.0623518750071525
multi-output BCE/MSE Loss,Al_deformed_LoG,best 10,5,sample_013481,0.938735008239746,0.977291226387024,0.9562155604362488,0.0396742634475231
multi-output BCE/MSE Loss,Al_deformed_LoG,best 10,6,sample_010441,0.9264910221099854,0.9698977470397948,0.9423759579658508,0.0270246379077434
multi-output BCE/MSE Loss,Al_deformed_LoG,best 10,7,sample_012645,0.9201964139938354,0.9605441689491272,0.9260053038597108,0.041829839348793
multi-output BCE/MSE Loss,Al_deformed_LoG,best 10,8,sample_015303,0.91914302110672,0.9842753410339355,0.9693351984024048,0.034984927624464
multi-output BCE/MSE Loss,Al_deformed_LoG,best 10,9,sample_015150,0.9189081192016602,0.9601923823356628,0.9250308275222778,0.0396142676472663
multi-output BCE/MSE Loss,Al_deformed_LoG,best 10,10,sample_015192,0.9148727655410768,0.9601831436157228,0.925382137298584,0.0283165145665407
multi-output BCE/MSE Loss,Al_deformed_LoG,worst 10,1,sample_015690,0.4555847644805908,0.4149203300476074,0.3263922035694122,0.0894429162144661
multi-output BCE/MSE Loss,Al_deformed_LoG,worst 10,2,sample_014190,0.4952132999897003,0.4887437522411346,0.3978402316570282,0.1834559440612793
multi-output BCE/MSE Loss,Al_deformed_LoG,worst 10,3,sample_010447,0.498234361410141,0.4940322637557983,0.4060302376747131,0.2006933540105819
multi-output BCE/MSE Loss,Al_deformed_LoG,worst 10,4,sample_016589,0.4985278248786926,0.4477276504039764,0.3120777606964111,0.0960151106119155
multi-output BCE/MSE Loss,Al_deformed_LoG,worst 10,5,sample_014355,0.5055573582649231,0.4579954743385315,0.367515504360199,0.1007366180419921
multi-output BCE/MSE Loss,Al_deformed_LoG,worst 10,6,sample_011894,0.512001633644104,0.511894702911377,0.3575239777565002,0.1168002635240554
multi-output BCE/MSE Loss,Al_deformed_LoG,worst 10,7,sample_016172,0.5146669745445251,0.5153934359550476,0.3713569939136505,0.2236957252025604
multi-output BCE/MSE Loss,Al_deformed_LoG,worst 10,8,sample_009777,0.5152816772460938,0.5051302313804626,0.3455772399902344,0.1738186180591583
multi-output BCE/MSE Loss,Al_deformed_LoG,worst 10,9,sample_013620,0.5164472460746765,0.5329363346099854,0.3897075653076172,0.2619915604591369
multi-output BCE/MSE Loss,Al_deformed_LoG,worst 10,10,sample_016500,0.5198736190795898,0.5627429485321045,0.4102275371551513,0.1507478058338165
multi-output BCE/MSE Loss,Al_small_grains,best 10,1,sample_030055,0.9662126302719116,0.973683536052704,0.9496003985404968,0.020072940737009
multi-output BCE/MSE Loss,Al_small_grains,best 10,2,sample_028474,0.9357928037643432,0.980253279209137,0.961624264717102,0.0409515798091888
multi-output BCE/MSE Loss,Al_small_grains,best 10,3,sample_034394,0.9322805404663086,0.9619063138961792,0.9284610748291016,0.0342340469360351
multi-output BCE/MSE Loss,Al_small_grains,best 10,4,sample_027167,0.931441605091095,0.9678469896316528,0.937776267528534,0.0759627968072891
multi-output BCE/MSE Loss,Al_small_grains,best 10,5,sample_028680,0.9282571077346802,0.975868821144104,0.9533933401107788,0.1064500659704208
multi-output BCE/MSE Loss,Al_small_grains,best 10,6,sample_030341,0.9219321608543396,0.9627662897109984,0.9291666746139526,0.0424424260854721
multi-output BCE/MSE Loss,Al_small_grains,best 10,7,sample_026763,0.9208571314811708,0.9453014135360718,0.8963301181793213,0.0436010845005512
multi-output BCE/MSE Loss,Al_small_grains,best 10,8,sample_030962,0.9186621904373168,0.9559341669082642,0.9185569286346436,0.030649809166789
multi-output BCE/MSE Loss,Al_small_grains,best 10,9,sample_034690,0.9157354831695556,0.9681563377380372,0.9384567737579346,0.1080637723207473
multi-output BCE/MSE Loss,Al_small_grains,best 10,10,sample_026914,0.9099097847938538,0.977195143699646,0.9554072618484496,0.1199134066700935
multi-output BCE/MSE Loss,Al_small_grains,worst 10,1,sample_030707,0.4113005697727203,0.4514454305171966,0.3809987306594848,0.2099834829568863
multi-output BCE/MSE Loss,Al_small_grains,worst 10,2,sample_029671,0.4495911002159118,0.5249999761581421,0.3882353007793426,0.1884902715682983
multi-output BCE/MSE Loss,Al_small_grains,worst 10,3,sample_032305,0.4638201892375946,0.4576271176338196,0.421875,0.1869146227836609
multi-output BCE/MSE Loss,Al_small_grains,worst 10,4,sample_032258,0.4781645834445953,0.6119055151939392,0.4816272258758545,0.2761448919773102
multi-output BCE/MSE Loss,Al_small_grains,worst 10,5,sample_032968,0.5033868551254272,0.5205301642417908,0.3967444002628326,0.223603218793869
multi-output BCE/MSE Loss,Al_small_grains,worst 10,6,sample_032154,0.5081467628479004,0.6185548901557922,0.4477934837341308,0.2334679216146469
multi-output BCE/MSE Loss,Al_small_grains,worst 10,7,sample_033861,0.5143633484840393,0.5203719735145569,0.3578805923461914,0.1748097389936447
multi-output BCE/MSE Loss,Al_small_grains,worst 10,8,sample_029551,0.5147436857223511,0.6293073892593384,0.4610159993171692,0.208337664604187
multi-output BCE/MSE Loss,Al_small_grains,worst 10,9,sample_033907,0.5192897915840149,0.5175065994262695,0.3495722115039825,0.1464721858501434
multi-output BCE/MSE Loss,Al_small_grains,worst 10,10,sample_034570,0.5256760120391846,0.5916023254394531,0.4247618913650512,0.2158623486757278
multi-output BCE/MSE Loss,Cu,best 10,1,sample_036584,0.8725650906562805,0.9167158603668212,0.8475978374481201,0.0726381987333297
multi-output BCE/MSE Loss,Cu,best 10,2,sample_037993,0.8666368722915649,0.959937572479248,0.9232271909713744,0.1019212454557418
multi-output BCE/MSE Loss,Cu,best 10,3,sample_036301,0.8609035015106201,0.9147413969039916,0.8430555462837219,0.0900916308164596
multi-output BCE/MSE Loss,Cu,best 10,4,sample_036578,0.8567875027656555,0.9313292503356934,0.873852550983429,0.1237028464674949
multi-output BCE/MSE Loss,Cu,best 10,5,sample_043683,0.8506121039390564,0.8947983980178833,0.8105319142341614,0.0905234068632125
multi-output BCE/MSE Loss,Cu,best 10,6,sample_041658,0.8466916084289551,0.88526451587677,0.7944096326828003,0.0898412093520164
multi-output BCE/MSE Loss,Cu,best 10,7,sample_038778,0.8458825945854187,0.9113461375236512,0.8371325731277466,0.0853092223405838
multi-output BCE/MSE Loss,Cu,best 10,8,sample_041146,0.8432329893112183,0.9125313758850098,0.8395986557006836,0.1512858569622039
multi-output BCE/MSE Loss,Cu,best 10,9,sample_035853,0.8401674032211304,0.9259226322174072,0.8647902011871338,0.100054532289505
multi-output BCE/MSE Loss,Cu,best 10,10,sample_043499,0.8373972177505493,0.8906253576278687,0.804233193397522,0.0819030627608299
multi-output BCE/MSE Loss,Cu,worst 10,1,sample_041726,0.4199258387088775,0.4813977181911468,0.3581766784191131,0.1842156797647476
multi-output BCE/MSE Loss,Cu,worst 10,2,sample_037718,0.4322538375854492,0.4950649440288543,0.4059694111347198,0.1958913505077362
multi-output BCE/MSE Loss,Cu,worst 10,3,sample_040416,0.4569206833839416,0.5035263299942017,0.3641649186611175,0.1506900787353515
multi-output BCE/MSE Loss,Cu,worst 10,4,sample_044428,0.4739782810211181,0.5557677745819092,0.4014438390731811,0.1374522149562835
multi-output BCE/MSE Loss,Cu,worst 10,5,sample_040148,0.4749792814254761,0.4612109959125519,0.3586963415145874,0.1956395208835601
multi-output BCE/MSE Loss,Cu,worst 10,6,sample_039816,0.4768421649932861,0.5648148059844971,0.4196065366268158,0.1870280355215072
multi-output BCE/MSE Loss,Cu,worst 10,7,sample_036542,0.4794753789901733,0.4910823702812195,0.3365088999271393,0.2117280215024948
multi-output BCE/MSE Loss,Cu,worst 10,8,sample_036080,0.4804178476333618,0.5744739770889282,0.4351032972335815,0.1965631246566772
multi-output BCE/MSE Loss,Cu,worst 10,9,sample_042613,0.4842035174369812,0.5192072987556458,0.3858857750892639,0.1398585438728332
multi-output BCE/MSE Loss,Cu,worst 10,10,sample_037028,0.4916554689407348,0.5981671214103699,0.4432355761528015,0.1865510642528534
multi-output BCE/MSE Loss,IN718_twins,best 10,1,sample_053205,0.986829400062561,0.9977864027023317,0.9955825805664062,0.0210844874382019
multi-output BCE/MSE Loss,IN718_twins,best 10,2,sample_045996,0.9861702919006348,0.9992175102233888,0.9984363317489624,0.0223610643297433
multi-output BCE/MSE Loss,IN718_twins,best 10,3,sample_044855,0.984176218509674,0.9995578527450562,0.99911630153656,0.0290251746773719
multi-output BCE/MSE Loss,IN718_twins,best 10,4,sample_046042,0.9837340712547302,0.9991547465324402,0.998310923576355,0.0257493443787097
multi-output BCE/MSE Loss,IN718_twins,best 10,5,sample_048186,0.9835510849952698,0.998510241508484,0.9970252513885498,0.0280265323817729
multi-output BCE/MSE Loss,IN718_twins,best 10,6,sample_045372,0.9827276468276978,0.9972318410873412,0.9944801330566406,0.0288754440844059
multi-output BCE/MSE Loss,IN718_twins,best 10,7,sample_048727,0.9824298620224,0.9991731643676758,0.9983478784561156,0.0306110680103302
multi-output BCE/MSE Loss,IN718_twins,best 10,8,sample_046024,0.9819061756134032,0.995659589767456,0.991378903388977,0.0265991874039173
multi-output BCE/MSE Loss,IN718_twins,best 10,9,sample_051534,0.9814451336860656,0.9988418817520142,0.997686505317688,0.0342447981238365
multi-output BCE/MSE Loss,IN718_twins,best 10,10,sample_049197,0.9811898469924928,0.9982935190200806,0.9965928792953492,0.0266601182520389
multi-output BCE/MSE Loss,IN718_twins,worst 10,1,sample_049582,0.4898740947246551,0.540522575378418,0.3963775634765625,0.2897587418556213
multi-output BCE/MSE Loss,IN718_twins,worst 10,2,sample_051829,0.533315896987915,0.5250185132026672,0.4395691156387329,0.2446888983249664
multi-output BCE/MSE Loss,IN718_twins,worst 10,3,sample_051295,0.5432090759277344,0.6109894514083862,0.4609127342700958,0.2673437595367431
multi-output BCE/MSE Loss,IN718_twins,worst 10,4,sample_046448,0.5501246452331543,0.5497276782989502,0.4288524985313415,0.1673362106084823
multi-output BCE/MSE Loss,IN718_twins,worst 10,5,sample_052895,0.5523949861526489,0.5347409844398499,0.3682551980018616,0.226375862956047
multi-output BCE/MSE Loss,IN718_twins,worst 10,6,sample_052370,0.5650089979171753,0.545279860496521,0.3808015882968902,0.1112109497189521
multi-output BCE/MSE Loss,IN718_twins,worst 10,7,sample_048316,0.5676481127738953,0.5204606056213379,0.3720009624958038,0.1063583642244339
