model,donor_key,n,dice_mean,iou_mean,rmse_mean,soft_intensity_dice_mean,soft_intensity_dice_whole_mean,spot_recognition_mean,spot_recognition_p10
final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1,?|Iron_deformed_logtif.h5|279|279|1239202,4,0.6124984547495842,0.4539358839392662,0.14252099581062794,0.8514950424432755,0.7379143983125687,0.734988734126091,0.6993087351322174
final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1,?|Al_deformed_LoG_logtif.h5|20|54|805566,20,0.6414681509137153,0.4801220953464508,0.17141134068369865,0.844363808631897,0.8165421664714814,0.735028401017189,0.6788776338100433
final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1,?|Iron_deformed_logtif.h5|217|497|2202296,4,0.5940892100334167,0.4283260256052017,0.12401380203664303,0.8296428471803665,0.7485373765230179,0.735037699341774,0.7035937964916229
final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1,?|Ti7Al_logtif.h5|579|579|259870,3,0.5337707797686259,0.379260778427124,0.06287911906838417,0.9562394618988037,0.7503583431243896,0.7354458173116049,0.7136081576347351
final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1,?|Iron_deformed_logtif.h5|27|27|75554,4,0.5849022418260574,0.4258067309856415,0.11381551250815392,0.895579606294632,0.8090810179710388,0.735543355345726,0.6728041291236877
final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1,?|Al_deformed_LoG_logtif.h5|20|20|362924,19,0.6440068420610929,0.4925597325751656,0.1715903425295102,0.8646601595376667,0.8152258835340801,0.7362082412368373,0.6485911011695862
final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1,?|Ti7Al_logtif.h5|39|39|12402,3,0.5361083348592123,0.36931245525677997,0.06279363979895909,0.8435011506080627,0.6553550362586975,0.7366573611895243,0.7113688707351684
final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1,?|Iron_deformed_logtif.h5|92|372|1572842,4,0.6351340413093567,0.4869042634963989,0.16180390678346157,0.8503374755382538,0.8181569501757622,0.7366650551557541,0.6251831710338592
final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1,?|Al_deformed_LoG_logtif.h5|22|22|390231,24,0.6587925441563129,0.5122226911286513,0.18488645957161984,0.8746563692887624,0.826163354019324,0.7369530449310938,0.6576289176940918
final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1,?|Ti7Al_logtif.h5|878|878|356416,3,0.586955746014913,0.41673452655474347,0.1125933180252711,0.7808758417765299,0.7079783280690511,0.7371812065442404,0.7059800624847412
final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1,?|Iron_deformed_logtif.h5|120|400|1655560,4,0.603961244225502,0.4420047625899315,0.12883145734667778,0.8729327172040939,0.8249254673719406,0.7375648766756058,0.7009365320205688
final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1,?|Ti7Al_logtif.h5|593|593|265156,3,0.5731395284334818,0.42600149909655255,0.09774488459030788,0.8157239158948263,0.7356332937876383,0.7376973231633505,0.6814880609512329
final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1,?|Iron_deformed_logtif.h5|39|39|143519,5,0.6283375978469848,0.4655986189842224,0.15262157768011092,0.8298910737037659,0.7656940460205078,0.7378580212593079,0.6632125616073609
final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1,?|Iron_deformed_logtif.h5|265|545|2432134,4,0.5726577118039131,0.43417348712682724,0.0962523091584444,0.8806203901767731,0.7824573665857315,0.7382027059793472,0.6656011879444123
final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1,?|Ti7Al_logtif.h5|900|1881|752712,3,0.5633649826049805,0.40812067190806073,0.08610971520344417,0.7950490315755209,0.7005051970481873,0.7386276324590048,0.7197218298912048
final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1,?|Iron_deformed_logtif.h5|193|473|2027590,3,0.591735859711965,0.4382318357626597,0.11436898012955983,0.9406960805257162,0.8953161438306173,0.7386834422747294,0.6566925883293152
